,Year,Quarter,Month,DayofMonth,DayOfWeek,FlightDate,Reporting_Airline,DOT_ID_Reporting_Airline,IATA_CODE_Reporting_Airline,Tail_Number,Flight_Number_Reporting_Airline,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,Origin,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,Dest,DestCityName,DestState,DestStateFips,DestStateName,DestWac,CRSDepTime,DepTime,DepDelay,DepDelayMinutes,DepDel15,DepartureDelayGroups,DepTimeBlk,TaxiOut,WheelsOff,WheelsOn,TaxiIn,CRSArrTime,ArrTime,ArrDelay,ArrDelayMinutes,ArrDel15,ArrivalDelayGroups,ArrTimeBlk,Cancelled,CancellationCode,Diverted,CRSElapsedTime,ActualElapsedTime,AirTime,Flights,Distance,DistanceGroup,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,FirstDepTime,TotalAddGTime,LongestAddGTime,DivAirportLandings,DivReachedDest,DivActualElapsedTime,DivArrDelay,DivDistance,Div1Airport,Div1AirportID,Div1AirportSeqID,Div1WheelsOn,Div1TotalGTime,Div1LongestGTime,Div1WheelsOff,Div1TailNum,Div2Airport,Div2AirportID,Div2AirportSeqID,Div2WheelsOn,Div2TotalGTime,Div2LongestGTime,Div2WheelsOff,Div2TailNum,Div3Airport,Div3AirportID,Div3AirportSeqID,Div3WheelsOn,Div3TotalGTime,Div3LongestGTime,Div3WheelsOff,Div3TailNum,Div4Airport,Div4AirportID,Div4AirportSeqID,Div4WheelsOn,Div4TotalGTime,Div4LongestGTime,Div4WheelsOff,Div4TailNum,Div5Airport,Div5AirportID,Div5AirportSeqID,Div5WheelsOn,Div5TotalGTime,Div5LongestGTime,Div5WheelsOff,Div5TailNum
1523276,2002,3,9,18,3,2002-09-18,AA,19805,AA,N505AA,1036,11540,1154001,30615,ELP,"El Paso, TX",TX,48.0,Texas,74,13930,1393001,30977,ORD,"Chicago, IL",IL,17.0,Illinois,41,1601,1554.0,-7.0,0.0,0.0,-1.0,1600-1659,11.0,1605.0,1935.0,8.0,1957,1943.0,-14.0,0.0,0.0,-1.0,1900-1959,0.0,,0.0,176.0,169.0,150.0,1.0,1236.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1230540,2007,3,9,24,1,2007-09-24,AA,19805,AA,N594AA,2031,11298,1129802,30194,DFW,"Dallas/Fort Worth, TX",TX,48.0,Texas,74,14831,1483102,32457,SJC,"San Jose, CA",CA,6.0,California,91,1255,1249.0,-6.0,0.0,0.0,-1.0,1200-1259,21.0,1310.0,1426.0,2.0,1435,1428.0,-7.0,0.0,0.0,-1.0,1400-1459,0.0,,0.0,220.0,219.0,196.0,1.0,1439.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1067612,2009,4,10,28,3,2009-10-28,MQ,20398,MQ,N609MQ,3841,13244,1324401,33244,MEM,"Memphis, TN",TN,47.0,Tennessee,54,13930,1393001,30977,ORD,"Chicago, IL",IL,17.0,Illinois,41,1210,1223.0,13.0,13.0,0.0,0.0,1200-1259,6.0,1229.0,1357.0,4.0,1350,1401.0,11.0,11.0,0.0,0.0,1300-1359,0.0,,0.0,100.0,98.0,88.0,1.0,491.0,2,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1948266,2000,1,2,17,4,2000-02-17,WN,19393,WN,N370,1409,10693,1069301,30693,BNA,"Nashville, TN",TN,47.0,Tennessee,54,11433,1143301,31295,DTW,"Detroit, MI",MI,26.0,Michigan,43,1715,1715.0,0.0,0.0,0.0,0.0,1700-1759,8.0,1723.0,1933.0,4.0,1945,1937.0,-8.0,0.0,0.0,-1.0,1900-1959,0.0,,0.0,90.0,82.0,70.0,1.0,457.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873484,2000,3,7,9,7,2000-07-09,US,20355,US,N435US,503,14100,1410001,34100,PHL,"Philadelphia, PA",PA,42.0,Pennsylvania,23,11298,1129802,30194,DFW,"Dallas/Fort Worth, TX",TX,48.0,Texas,74,1356,1416.0,20.0,20.0,1.0,1.0,1300-1359,15.0,1431.0,1622.0,10.0,1626,1632.0,6.0,6.0,0.0,0.0,1600-1659,0.0,,0.0,210.0,196.0,171.0,1.0,1302.0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574088,2017,4,12,12,2,2017-12-12,WN,19393,WN,N7733B,614,12889,1288903,32211,LAS,"Las Vegas, NV",NV,32.0,Nevada,85,11540,1154005,30615,ELP,"El Paso, TX",TX,48.0,Texas,74,1200,1156.0,-4.0,0.0,0.0,-1.0,1200-1259,11.0,1207.0,1426.0,5.0,1440,1431.0,-9.0,0.0,0.0,-1.0,1400-1459,0.0,,0.0,100.0,95.0,79.0,1.0,583.0,3,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1206019,2002,4,11,21,4,2002-11-21,CO,19704,CO,N37409,1487,12266,1226602,31453,IAH,"Houston, TX",TX,48.0,Texas,74,12889,1288902,32211,LAS,"Las Vegas, NV",NV,32.0,Nevada,85,1450,1447.0,-3.0,0.0,0.0,-1.0,1400-1459,26.0,1513.0,1550.0,6.0,1601,1556.0,-5.0,0.0,0.0,-1.0,1600-1659,0.0,,0.0,191.0,189.0,157.0,1.0,1222.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617797,1990,3,9,22,6,1990-09-22,AA,19805,AA,,438,14492,1449201,34492,RDU,"Raleigh/Durham, NC",NC,37.0,North Carolina,36,15096,1509601,35096,SYR,"Syracuse, NY",NY,36.0,New York,22,1410,1412.0,2.0,2.0,0.0,0.0,1400-1459,,,,,1546,1546.0,0.0,0.0,0.0,0.0,1500-1559,0.0,,0.0,96.0,94.0,,1.0,519.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145040,1992,1,1,1,3,1992-01-01,CO,19704,CO,,538,11292,1129201,30325,DEN,"Denver, CO",CO,8.0,Colorado,82,12266,1226601,31453,IAH,"Houston, TX",TX,48.0,Texas,74,1310,1314.0,4.0,4.0,0.0,0.0,1300-1359,,,,,1640,1628.0,-12.0,0.0,0.0,-1.0,1600-1659,0.0,,0.0,150.0,134.0,,1.0,864.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937880,1993,1,1,3,7,1993-01-03,AA,19805,AA,,504,11298,1129802,30194,DFW,"Dallas/Fort Worth, TX",TX,48.0,Texas,74,10397,1039702,30397,ATL,"Atlanta, GA",GA,13.0,Georgia,34,1246,1329.0,43.0,43.0,1.0,2.0,1200-1259,,,,,1544,1639.0,55.0,55.0,1.0,3.0,1500-1559,0.0,,0.0,118.0,130.0,,1.0,732.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824858,2005,3,8,25,4,2005-08-25,US,20355,US,N607AU,1484,13204,1320401,31454,MCO,"Orlando, FL",FL,12.0,Florida,33,14100,1410001,34100,PHL,"Philadelphia, PA",PA,42.0,Pennsylvania,23,1900,1900.0,0.0,0.0,0.0,0.0,1900-1959,12.0,1912.0,2111.0,4.0,2122,2115.0,-7.0,0.0,0.0,-1.0,2100-2159,0.0,,0.0,142.0,135.0,119.0,1.0,861.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
974098,1989,1,3,10,5,1989-03-10,WN,19393,WN,,445,10693,1069301,30693,BNA,"Nashville, TN",TN,47.0,Tennessee,54,12191,1219101,31453,HOU,"Houston, TX",TX,48.0,Texas,74,1245,1336.0,51.0,51.0,1.0,3.0,1200-1259,,,,,1435,1526.0,51.0,51.0,1.0,3.0,1400-1459,0.0,,0.0,110.0,110.0,,1.0,670.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810944,1995,2,6,6,2,1995-06-06,DL,19790,DL,N922DL,774,10397,1039702,30397,ATL,"Atlanta, GA",GA,13.0,Georgia,34,15412,1541201,35412,TYS,"Knoxville, TN",TN,47.0,Tennessee,54,1717,1718.0,1.0,1.0,0.0,0.0,1700-1759,22.0,1740.0,1804.0,4.0,1815,1808.0,-7.0,0.0,0.0,-1.0,1800-1859,0.0,,0.0,58.0,50.0,24.0,1.0,152.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749145,2008,3,7,23,3,2008-07-23,CO,19704,CO,N17719,1715,15376,1537601,30436,TUS,"Tucson, AZ",AZ,4.0,Arizona,81,12266,1226602,31453,IAH,"Houston, TX",TX,48.0,Texas,74,635,628.0,-7.0,0.0,0.0,-1.0,0600-0659,8.0,636.0,1050.0,3.0,1100,1053.0,-7.0,0.0,0.0,-1.0,1100-1159,0.0,,0.0,145.0,145.0,134.0,1.0,936.0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890170,1995,3,9,29,5,1995-09-29,DL,19790,DL,N494DA,1801,13931,1393101,33667,ORF,"Norfolk, VA",VA,51.0,Virginia,38,10397,1039702,30397,ATL,"Atlanta, GA",GA,13.0,Georgia,34,1240,1243.0,3.0,3.0,0.0,0.0,1200-1259,8.0,1251.0,1402.0,8.0,1415,1410.0,-5.0,0.0,0.0,-1.0,1400-1459,0.0,,0.0,95.0,87.0,71.0,1.0,516.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206540,2018,2,4,24,2,2018-04-24,UA,19977,UA,N807UA,1642,11423,1142306,31423,DSM,"Des Moines, IA",IA,19.0,Iowa,61,13930,1393006,30977,ORD,"Chicago, IL",IL,17.0,Illinois,41,1750,1742.0,-8.0,0.0,0.0,-1.0,1700-1759,16.0,1758.0,1845.0,13.0,1913,1858.0,-15.0,0.0,0.0,-1.0,1900-1959,0.0,,0.0,83.0,76.0,47.0,1.0,299.0,2,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421356,1992,2,6,16,2,1992-06-16,NW,19386,NW,,637,11433,1143301,31295,DTW,"Detroit, MI",MI,26.0,Michigan,43,13198,1319801,33198,MCI,"Kansas City, MO",MO,29.0,Missouri,64,915,913.0,-2.0,0.0,0.0,-1.0,0900-0959,,,,,1006,1004.0,-2.0,0.0,0.0,-1.0,1000-1059,0.0,,0.0,111.0,111.0,,1.0,629.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1839990,2007,3,9,14,5,2007-09-14,AA,19805,AA,N403AA,1344,14683,1468301,33214,SAT,"San Antonio, TX",TX,48.0,Texas,74,11298,1129802,30194,DFW,"Dallas/Fort Worth, TX",TX,48.0,Texas,74,1340,1339.0,-1.0,0.0,0.0,-1.0,1300-1359,12.0,1351.0,1436.0,6.0,1445,1442.0,-3.0,0.0,0.0,-1.0,1400-1459,0.0,,0.0,65.0,63.0,45.0,1.0,247.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926719,1996,1,1,26,5,1996-01-26,UA,19977,UA,N7257U,646,13930,1393001,30977,ORD,"Chicago, IL",IL,17.0,Illinois,41,11618,1161801,31703,EWR,"Newark, NJ",NJ,34.0,New Jersey,21,1130,1151.0,21.0,21.0,1.0,1.0,1100-1159,7.0,1158.0,1422.0,6.0,1422,1428.0,6.0,6.0,0.0,0.0,1400-1459,0.0,,0.0,112.0,97.0,84.0,1.0,719.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
912682,2001,2,4,8,7,2001-04-08,DL,19790,DL,N532D1,902,11193,1119301,33105,CVG,"Cincinnati, OH",KY,21.0,Kentucky,52,10257,1025701,30257,ALB,"Albany, NY",NY,36.0,New York,22,1455,1455.0,0.0,0.0,0.0,0.0,1400-1459,15.0,1510.0,1633.0,7.0,1643,1640.0,-3.0,0.0,0.0,-1.0,1600-1659,0.0,,0.0,108.0,105.0,83.0,1.0,623.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682889,1994,4,11,18,5,1994-11-18,AA,19805,AA,,615,13930,1393001,30977,ORD,"Chicago, IL",IL,17.0,Illinois,41,14831,1483101,32457,SJC,"San Jose, CA",CA,6.0,California,91,855,853.0,-2.0,0.0,0.0,-1.0,0800-0859,,,,,1122,1123.0,1.0,1.0,0.0,0.0,1100-1159,0.0,,0.0,267.0,270.0,,1.0,1830.0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1829626,2000,2,4,22,6,2000-04-22,US,20355,US,N894US,487,11057,1105702,31057,CLT,"Charlotte, NC",NC,37.0,North Carolina,36,14730,1473002,33044,SDF,"Louisville, KY",KY,21.0,Kentucky,52,945,938.0,-7.0,0.0,0.0,-1.0,0900-0959,26.0,1004.0,1106.0,7.0,1112,1113.0,1.0,1.0,0.0,0.0,1100-1159,0.0,,0.0,87.0,95.0,62.0,1.0,336.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596422,2003,1,1,30,4,2003-01-30,AA,19805,AA,N484AA,1216,10423,1042302,30423,AUS,"Austin, TX",TX,48.0,Texas,74,11298,1129802,30194,DFW,"Dallas/Fort Worth, TX",TX,48.0,Texas,74,600,550.0,-10.0,0.0,0.0,-1.0,0600-0659,10.0,600.0,636.0,13.0,656,649.0,-7.0,0.0,0.0,-1.0,0600-0659,0.0,,0.0,56.0,59.0,36.0,1.0,190.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925956,2000,2,5,29,1,2000-05-29,DL,19790,DL,N132DN,1297,12953,1295301,31703,LGA,"New York, NY",NY,36.0,New York,22,11193,1119301,33105,CVG,"Cincinnati, OH",KY,21.0,Kentucky,52,600,559.0,-1.0,0.0,0.0,-1.0,0600-0659,40.0,639.0,807.0,5.0,805,812.0,7.0,7.0,0.0,0.0,0800-0859,0.0,,0.0,125.0,133.0,88.0,1.0,585.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1146479,1992,4,10,14,3,1992-10-14,DL,19790,DL,,1099,12896,1289602,32896,LBB,"Lubbock, TX",TX,48.0,Texas,74,11298,1129802,30194,DFW,"Dallas/Fort Worth, TX",TX,48.0,Texas,74,1440,1439.0,-1.0,0.0,0.0,-1.0,1400-1459,,,,,1536,1533.0,-3.0,0.0,0.0,-1.0,1500-1559,0.0,,0.0,56.0,54.0,,1.0,282.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262613,1992,2,5,31,7,1992-05-31,AA,19805,AA,,1092,11298,1129802,30194,DFW,"Dallas/Fort Worth, TX",TX,48.0,Texas,74,13871,1387101,33316,OMA,"Omaha, NE",NE,31.0,Nebraska,65,805,805.0,0.0,0.0,0.0,0.0,0800-0859,,,,,949,936.0,-13.0,0.0,0.0,-1.0,0900-0959,0.0,,0.0,104.0,91.0,,1.0,583.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715895,1991,3,7,9,2,1991-07-09,US,20355,US,,488,14696,1469601,34696,SBN,"South Bend, IN",IN,18.0,Indiana,42,11267,1126701,31267,DAY,"Dayton, OH",OH,39.0,Ohio,44,1115,1115.0,0.0,0.0,0.0,0.0,1100-1159,,,,,1302,1251.0,-11.0,0.0,0.0,-1.0,1300-1359,0.0,,0.0,47.0,36.0,,1.0,166.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477392,2009,2,6,23,2,2009-06-23,US,20355,US,N958UW,1811,10721,1072101,30721,BOS,"Boston, MA",MA,25.0,Massachusetts,13,14100,1410001,34100,PHL,"Philadelphia, PA",PA,42.0,Pennsylvania,23,830,820.0,-10.0,0.0,0.0,-1.0,0800-0859,19.0,839.0,929.0,18.0,1001,947.0,-14.0,0.0,0.0,-1.0,1000-1059,0.0,,0.0,91.0,87.0,50.0,1.0,280.0,2,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125485,2003,3,9,12,5,2003-09-12,CO,19704,CO,N10323,839,11618,1161801,31703,EWR,"Newark, NJ",NJ,34.0,New Jersey,21,11292,1129202,30325,DEN,"Denver, CO",CO,8.0,Colorado,82,925,918.0,-7.0,0.0,0.0,-1.0,0900-0959,53.0,1011.0,1136.0,6.0,1157,1142.0,-15.0,0.0,0.0,-1.0,1100-1159,0.0,,0.0,272.0,264.0,205.0,1.0,1605.0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1266213,1992,2,6,16,2,1992-06-16,CO,19704,CO,,1297,13198,1319801,33198,MCI,"Kansas City, MO",MO,29.0,Missouri,64,12266,1226601,31453,IAH,"Houston, TX",TX,48.0,Texas,74,2022,2019.0,-3.0,0.0,0.0,-1.0,2000-2059,,,,,2213,2222.0,9.0,9.0,0.0,0.0,2200-2259,0.0,,0.0,111.0,123.0,,1.0,643.0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1196523,2006,2,5,18,4,2006-05-18,DL,19790,DL,N750AT,1430,14893,1489301,33192,SMF,"Sacramento, CA",CA,6.0,California,91,10397,1039703,30397,ATL,"Atlanta, GA",GA,13.0,Georgia,34,700,657.0,-3.0,0.0,0.0,-1.0,0700-0759,12.0,709.0,1424.0,9.0,1423,1433.0,10.0,10.0,0.0,0.0,1400-1459,0.0,,0.0,263.0,276.0,255.0,1.0,2092.0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568641,2019,4,11,22,5,2019-11-22,UA,19977,UA,N69819,778,12264,1226402,30852,IAD,"Washington, DC",VA,51.0,Virginia,38,13204,1320402,31454,MCO,"Orlando, FL",FL,12.0,Florida,33,1230,1228.0,-2.0,0.0,0.0,-1.0,1200-1259,12.0,1240.0,1427.0,5.0,1451,1432.0,-19.0,0.0,0.0,-2.0,1400-1459,0.0,,0.0,141.0,124.0,107.0,1.0,758.0,4,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003336,1993,4,11,28,7,1993-11-28,CO,19704,CO,,1619,15304,1530401,33195,TPA,"Tampa, FL",FL,12.0,Florida,33,13495,1349501,33495,MSY,"New Orleans, LA",LA,22.0,Louisiana,72,1020,1037.0,17.0,17.0,1.0,1.0,1000-1059,,,,,1045,1104.0,19.0,19.0,1.0,1.0,1000-1059,0.0,,0.0,85.0,87.0,,1.0,487.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89996,2010,1,1,5,2,2010-01-05,EV,20366,EV,N331CA,5245,10397,1039703,30397,ATL,"Atlanta, GA",GA,13.0,Georgia,34,13851,1385102,33851,OKC,"Oklahoma City, OK",OK,40.0,Oklahoma,73,1600,1601.0,1.0,1.0,0.0,0.0,1600-1659,29.0,1630.0,1728.0,5.0,1728,1733.0,5.0,5.0,0.0,0.0,1700-1759,0.0,,0.0,148.0,152.0,118.0,1.0,761.0,4,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
994124,2010,4,12,2,4,2010-12-02,DL,19790,DL,N355NB,650,13232,1323201,30977,MDW,"Chicago, IL",IL,17.0,Illinois,41,10397,1039703,30397,ATL,"Atlanta, GA",GA,13.0,Georgia,34,930,920.0,-10.0,0.0,0.0,-1.0,0900-0959,13.0,933.0,1156.0,4.0,1221,1200.0,-21.0,0.0,0.0,-2.0,1200-1259,0.0,,0.0,111.0,100.0,83.0,1.0,590.0,3,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776372,2005,2,5,1,7,2005-05-01,AA,19805,AA,N3ANAA,459,14492,1449201,34492,RDU,"Raleigh/Durham, NC",NC,37.0,North Carolina,36,13303,1330302,32467,MIA,"Miami, FL",FL,12.0,Florida,33,613,640.0,27.0,27.0,1.0,1.0,0600-0659,10.0,650.0,831.0,5.0,809,836.0,27.0,27.0,1.0,1.0,0800-0859,0.0,,0.0,116.0,116.0,101.0,1.0,700.0,3,27.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159630,2010,3,9,24,5,2010-09-24,YV,20378,YV,N916FJ,2672,11057,1105702,31057,CLT,"Charlotte, NC",NC,37.0,North Carolina,36,12323,1232301,32323,ILM,"Wilmington, NC",NC,37.0,North Carolina,36,1430,1430.0,0.0,0.0,0.0,0.0,1400-1459,18.0,1448.0,1520.0,4.0,1528,1524.0,-4.0,0.0,0.0,-1.0,1500-1559,0.0,,0.0,58.0,54.0,32.0,1.0,185.0,1,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1443357,2015,4,12,13,7,2015-12-13,OO,20304,OO,N732SK,6211,12266,1226603,31453,IAH,"Houston, TX",TX,48.0,Texas,74,14683,1468303,33214,SAT,"San Antonio, TX",TX,48.0,Texas,74,1550,1655.0,65.0,65.0,1.0,4.0,1500-1559,14.0,1709.0,1749.0,4.0,1653,1753.0,60.0,60.0,1.0,4.0,1600-1659,0.0,,0.0,63.0,58.0,40.0,1.0,191.0,1,0.0,0.0,0.0,0.0,60.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407971,2015,1,1,30,5,2015-01-30,OO,20304,OO,N586SW,6457,14905,1490503,34905,SMX,"Santa Maria, CA",CA,6.0,California,91,12892,1289203,32575,LAX,"Los Angeles, CA",CA,6.0,California,91,600,559.0,-1.0,0.0,0.0,-1.0,0600-0659,11.0,610.0,643.0,15.0,705,658.0,-7.0,0.0,0.0,-1.0,0700-0759,0.0,,0.0,65.0,59.0,33.0,1.0,134.0,1,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135083,1993,2,5,22,6,1993-05-22,NW,19386,NW,,402,13487,1348701,31650,MSP,"Minneapolis, MN",MN,27.0,Minnesota,63,10627,1062701,30627,BIS,"Bismarck/Mandan, ND",ND,38.0,North Dakota,66,1420,1417.0,-3.0,0.0,0.0,-1.0,1400-1459,,,,,1536,1530.0,-6.0,0.0,0.0,-1.0,1500-1559,0.0,,0.0,76.0,73.0,,1.0,386.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
906210,2001,1,3,9,5,2001-03-09,UA,19977,UA,N570ä1,1950,14908,1490802,32575,SNA,"Santa Ana, CA",CA,6.0,California,91,14771,1477101,32457,SFO,"San Francisco, CA",CA,6.0,California,91,1832,1906.0,34.0,34.0,1.0,2.0,1800-1859,14.0,1920.0,2027.0,6.0,1956,2033.0,37.0,37.0,1.0,2.0,1900-1959,0.0,,0.0,84.0,87.0,67.0,1.0,372.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428259,2013,3,8,14,3,2013-08-14,US,20355,US,N766US,2176,11278,1127802,30852,DCA,"Washington, DC",VA,51.0,Virginia,38,12953,1295302,31703,LGA,"New York, NY",NY,36.0,New York,22,1100,1112.0,12.0,12.0,0.0,0.0,1100-1159,17.0,1129.0,1206.0,13.0,1213,1219.0,6.0,6.0,0.0,0.0,1200-1259,0.0,,0.0,73.0,67.0,37.0,1.0,214.0,1,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459709,1999,2,4,16,5,1999-04-16,HP,19991,HP,N307AW,2281,12892,1289201,32575,LAX,"Los Angeles, CA",CA,6.0,California,91,12889,1288902,32211,LAS,"Las Vegas, NV",NV,32.0,Nevada,85,2315,2315.0,0.0,0.0,0.0,0.0,2300-2359,18.0,2333.0,7.0,5.0,14,12.0,-2.0,0.0,0.0,-1.0,0001-0559,0.0,,0.0,59.0,57.0,34.0,1.0,236.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91324,2013,1,3,23,6,2013-03-23,UA,19977,UA,N516UA,872,11697,1169703,32467,FLL,"Fort Lauderdale, FL",FL,12.0,Florida,33,11292,1129202,30325,DEN,"Denver, CO",CO,8.0,Colorado,82,1541,1634.0,53.0,53.0,1.0,3.0,1500-1559,33.0,1707.0,1911.0,8.0,1811,1919.0,68.0,68.0,1.0,4.0,1800-1859,0.0,,0.0,270.0,285.0,244.0,1.0,1703.0,7,0.0,0.0,23.0,0.0,45.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384711,2014,4,11,3,1,2014-11-03,DL,19790,DL,N955DL,1589,11697,1169703,32467,FLL,"Fort Lauderdale, FL",FL,12.0,Florida,33,10397,1039705,30397,ATL,"Atlanta, GA",GA,13.0,Georgia,34,1145,1142.0,-3.0,0.0,0.0,-1.0,1100-1159,15.0,1157.0,1323.0,7.0,1339,1330.0,-9.0,0.0,0.0,-1.0,1300-1359,0.0,,0.0,114.0,108.0,86.0,1.0,581.0,3,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157146,1993,2,6,26,6,1993-06-26,US,20355,US,,1782,13198,1319801,33198,MCI,"Kansas City, MO",MO,29.0,Missouri,64,14100,1410001,34100,PHL,"Philadelphia, PA",PA,42.0,Pennsylvania,23,845,845.0,0.0,0.0,0.0,0.0,0800-0859,,,,,1217,1216.0,-1.0,0.0,0.0,-1.0,1200-1259,0.0,,0.0,152.0,151.0,,1.0,1038.0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97547,2007,4,11,12,1,2007-11-12,EV,20366,EV,N846AS,4673,10397,1039703,30397,ATL,"Atlanta, GA",GA,13.0,Georgia,34,13377,1337701,33377,MLU,"Monroe, LA",LA,22.0,Louisiana,72,1329,1324.0,-5.0,0.0,0.0,-1.0,1300-1359,13.0,1337.0,1345.0,3.0,1404,1348.0,-16.0,0.0,0.0,-2.0,1400-1459,0.0,,0.0,95.0,84.0,68.0,1.0,448.0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
